seller_id,seller_state,total_orders,total_revenue,avg_review_score,late_orders,avg_delay_days,avg_delivery_days,total_freight,late_rate_pct
7f2617c58d5d06806987308b45654351,SP,22,3656.8,3.82,2,-9.3,12.0,326.47,9.1
7f35f9daf223da737b78738fbae4d977,SP,5,252.0,4.0,0,-19.8,7.4,101.01,0.0
7f40d06aa0b5f1aa4f41af8c0480e2ef,SP,6,1309.94,4.83,0,-10.2,3.7,125.67999999999999,0.0
7f5e4d5efad7e44b91115dd1decb65f3,SP,3,179.9,5.0,0,-10.7,7.3,77.41999999999999,0.0
7f7b8245c336066a1f9933c359f11d77,SP,38,2094.36,4.55,1,-12.1,7.7,535.87,2.6
7fc87cc3e89b3d1d5cabdca32f8485aa,SP,14,2153.9,3.57,3,-9.0,19.4,681.92,21.4
7fdb0720c8d7c9075538b365dc8c3a22,PR,8,1766.9,2.62,1,-13.2,20.8,461.45,12.5
7fe21dd00d2f4943ae09525efa2fd674,RJ,2,169.8,5.0,0,-12.0,7.0,19.21,0.0
7ff588a03c2aeae4fbd23f9ae64b760d,SP,14,1182.2,4.64,0,-9.7,4.3,221.18,0.0
800214c63934acd05d47e84214db8ba8,SC,3,199.7,5.0,0,-15.0,11.3,50.71,0.0
804287717b9156fb7a787acd9af4fac1,PR,1,18.8,5.0,0,-27.0,9.0,15.1,0.0
8060d731897e33b5c5ae575ce1e209e1,SP,5,199.5,4.8,0,-17.0,7.6,91.45,0.0
808d4348b916efa08e766ebad39f61eb,SP,20,712.95,4.6,1,-9.4,7.6,268.59,5.0
8090490573c6c0aa343a7231ebcb8c86,SP,26,3871.12,4.19,2,-11.5,9.7,426.90999999999997,7.7
809413606dbfe5deefd2db646693ef67,SP,3,196.68,4.33,0,-8.0,6.7,50.37,0.0
80ceebb4ee9b31afb6c6a916a574a1e2,PR,1,6729.0,,1,5.0,20.0,193.21,100.0
80cfd480be3eb6d6267139f5cb793555,SP,1,99.9,4.0,0,-27.0,14.0,26.44,0.0
80e6699fe29150b372a0c8a1ebf7dcc8,PR,95,11128.23,4.37,3,-16.0,11.2,2657.35,3.2
80f2cf9abf6b5a0e5c612b5eea6646e6,SP,5,572.38,5.0,1,-8.0,11.4,209.26,20.0
8132b9bd16876e1b0f8808d43825dd48,SC,1,77.9,5.0,0,-16.0,16.0,21.0,0.0
813348c996469b40f2e028d5429d3495,SP,170,10694.73,4.08,8,-10.6,9.7,3404.4100000000003,4.7
81336a0f57a33776419727a300249e90,SP,15,1351.9,4.07,2,-8.4,16.9,277.79999999999995,13.3
8160255418d5aaa7dbdc9f4c64ebda44,SP,368,45897.6,3.99,51,-8.1,15.9,7772.15,13.9
817245bcc3badd82bbd222e0366951a6,SP,28,5345.6,4.11,1,-12.4,12.0,699.23,3.6
81783131d2a97c8d44d406a4be81b5d9,SP,7,695.43,4.43,0,-10.4,6.7,110.08,0.0
817f85dbb65aa3e70831d90fe75cdf89,SP,11,1552.27,4.55,0,-25.5,17.6,231.62,0.0
8185694b58b2ba6de20fd41ae608bbea,SP,8,1372.3,4.5,0,-10.8,10.5,230.27,0.0
818d28f936e791926d33bcb6ee94ef79,SP,4,111.6,4.0,0,-21.0,12.5,62.68,0.0
81a1104df0f08b59c68aa5b03cfe398e,PR,72,9320.98,4.31,3,-13.7,12.4,1794.45,4.2
81ed90f07c0bacb7594940ba2ef676aa,MG,2,223.9,4.5,0,-7.0,15.5,33.56,0.0
81f89e42267213cb94da7ddc301651da,SP,45,3886.0,3.73,0,-9.7,7.2,764.73,0.0
820c7c9eaf76d2b226b6c242bcf3f34d,SP,1,559.0,4.0,0,-21.0,17.0,18.0,0.0
820cc752a266cdc6c1a1e61dd4583330,PR,15,2802.8,4.13,1,-11.7,13.5,275.97,6.7
821fb029fc6e495ca4f08a35d51e53a5,SP,24,17851.62,3.48,8,-4.3,16.4,1365.55,33.3
822166ed1e47908f7cfb49946d03c726,RJ,67,3946.63,4.02,1,-13.1,12.4,1752.58,1.5
822b63912576852aea9a8436d72317b7,SP,6,3465.93,4.83,0,-25.7,22.8,149.34,0.0
822bad9bc42b51213ba522fe87b7ab5d,SC,17,4881.0,4.24,5,-3.8,26.8,516.24,29.4
827f8f69dfa529c561901c4f2e0f332f,PR,91,3408.39,4.29,6,-10.3,13.2,1595.57,6.6
82921991ff5b557b045605b8bbf08d49,SP,1,18.9,5.0,0,-13.0,4.0,18.23,0.0
82bd0703a4aefd6b599e5bfdaed378fb,SP,19,2315.28,4.11,1,-20.5,10.9,374.29,5.3
82cb9f452fe8334df74b22d37824b431,RS,13,757.7,4.69,0,-19.0,7.9,284.4,0.0
82e0a475a88cc9595229d8029273f045,SP,41,10827.02,3.63,4,-8.2,15.6,1472.22,9.8
830379336fad8c6f3b15a4a3ddb5c66e,SP,2,268.0,4.5,0,-14.5,6.0,170.38,0.0
83353a83fd769dfafa4f21a72b15e3e5,SP,5,579.5,3.8,1,-8.8,17.8,94.83,20.0
834f3294fba9f932f56edc879193f925,SP,65,39297.5,4.55,4,-9.6,13.8,4173.95,6.2
834f8533b2ecb6598dd004ff3de7203a,SP,40,4260.43,3.92,6,-6.4,14.4,910.49,15.0
835f0f7810c76831d6c7d24c7a646d4d,SP,41,4975.3,3.41,11,-5.5,17.9,926.85,26.8
83645b1645cdee8953ee54c29ceed564,PR,14,978.9,4.43,0,-14.0,10.0,266.2,0.0
8378eb36b6b70c5734e83ad7b8cdc3b7,SC,7,1714.8,3.86,1,-13.3,16.3,241.87,14.3
83a75eea11694e36e56dd0cb2240229a,SP,3,487.0,5.0,0,-14.7,3.7,42.47,0.0
83b08de96980757220871b31bf6cffca,RJ,5,1304.17,4.0,1,-3.4,13.6,454.21,20.0
83c465a786b06574376909b35ef6752a,SP,3,281.4,5.0,0,-21.7,4.7,49.06,0.0
83c8aafbefb034674a70de0eac5b8954,PR,2,134.9,5.0,0,-16.0,4.5,50.97,0.0
83deb69e889cf80f82be1dc6d5f2d486,SC,40,5363.01,4.32,2,-11.8,15.5,913.64,5.0
83e197e95a1bbabc8c75e883ed016c47,RJ,46,6574.19,4.8,1,-14.2,10.0,961.33,2.2
83f2b4881141ce3fcd4e985125d3279e,SP,3,60.7,5.0,0,-3.3,17.7,40.68,0.0
8444e55c1f13cd5c179851e5ca5ebd00,MG,91,21666.95,3.35,6,-22.5,20.7,1984.5,6.6
845e8036c3f7bf62099352f5ed910240,RJ,21,1918.4,3.95,0,-13.6,7.0,540.51,0.0
8476243f92442881ddd5b578975cf115,RS,12,7892.99,4.08,1,-7.6,16.8,297.05,8.3
84c945f15571830c1a91a33978e94009,SP,2,51.98,4.5,0,-15.5,9.0,26.060000000000002,0.0
84deb808079d1be601c209c1e771b1cc,PR,2,34.93,5.0,0,-11.5,7.0,23.21,0.0
85044848b1b767db2a4a58526adef4b4,SP,4,240.6,3.25,0,-12.0,8.5,64.91,0.0
850857dfac77488c307e2b1cbd84ab5a,PR,1,1599.0,5.0,0,-26.0,2.0,39.72,0.0
850913d59ce317156b00f3705f1c3edb,SP,28,2141.0,3.64,5,-6.8,13.3,498.46,17.9
850f4f8af5ea87287ac68de36e29107f,SP,185,45358.27,4.31,9,-14.7,9.8,3152.33,4.9
851773c885feb5e2da3b4f82bc2b17ce,SP,10,585.3,4.2,2,-8.5,16.2,251.82999999999998,20.0
855668e0971d4dfd7bef1b6a4133b41b,SP,298,30824.21,3.87,38,-9.0,15.9,7571.03,12.8
8581055ce74af1daba164fdbd55a40de,SP,377,63785.62,4.31,31,-9.0,12.6,9396.87,8.2
85cc55e048b6bcc90c75afe7f0e72f72,RJ,9,308.28,4.44,2,-9.3,12.6,193.48,22.2
85d9eb9ddc5d00ca9336a2219c97bb13,MG,498,15095.49,4.23,11,-15.7,14.2,8445.02,2.2
85e7c62c1d6ea078c3897424f867a7c8,SC,2,60.0,4.5,0,-20.5,7.0,27.7,0.0
85ecf03781da592876b7844acc1b729f,SP,2,251.0,4.5,1,-0.5,15.0,43.9,50.0
8602a61d680a10a82cceeeda0d99ea3d,SP,14,880.59,4.57,0,-11.1,7.9,278.82,0.0
8603f0038fe0e52fedd3382d266723de,SC,10,2355.0,4.4,0,-11.8,20.9,490.12,0.0
8629a7efec1aab257e58cda559f03ba7,GO,1,45.22,1.0,1,33.0,59.0,18.89,100.0
8629c241b3622ac12cd4118afdc8d394,SP,13,1167.66,4.08,1,-14.1,14.7,334.36,7.7
863d2ebcd347ce4922de7a0f9a5581d6,RJ,17,1312.36,4.06,2,-10.4,11.0,293.21999999999997,11.8
8648b1e89e9b349e32d3741b30ec737e,SP,91,7071.95,4.16,9,-11.9,8.6,1385.09,9.9
866558b3bccef2dbc6d29a2b5995016f,PR,5,1519.4,4.8,0,-13.0,11.4,351.35,0.0
86bb7c4b535e49a541baf3266b1c95b1,SP,16,8162.4,3.2,3,-11.9,19.8,324.82,18.8
86bf77bdb52e615674772d5817c6212f,RS,4,281.8,4.75,0,-13.8,6.8,97.58,0.0
86ccac0b835037332a596a33b6949ee1,SC,170,15446.87,4.27,4,-14.9,11.8,3818.1,2.4
86ff3eaef0267069cc891a2ed9d10a17,SC,7,409.75,4.71,0,-17.3,8.4,140.61,0.0
870d0118f7a9d85960f29ad89d5d989a,MG,44,3166.21,4.11,2,-10.0,14.1,1241.16,4.5
87142160b41353c4e5fca2360caf6f92,RS,302,30683.03,4.41,12,-15.0,10.5,7102.66,4.0
8759e7aedd644f487315e5860962f162,SP,3,627.0,3.67,1,4.7,32.7,166.34,33.3
876182d1918783bbe15233febfbd4926,SP,3,120.27,4.0,0,-12.3,8.7,34.730000000000004,0.0
87b4428a334b8f676fd9a7f3bf544fb5,SP,1,29.99,5.0,0,-24.0,6.0,18.99,0.0
87b740daf17b5d1be335a64164ec6842,SP,10,11299.9,4.0,1,-13.3,16.9,1111.16,10.0
87d30a6a0cbf89356e49324971ab1d24,SP,17,2134.13,4.35,1,-10.8,10.8,215.78,5.9
87d3c3aeb3ead335511b3ce315eb341e,SP,15,749.35,3.5,1,-8.5,6.1,213.71,6.7
87d73636a3acf123e842bb890a4db036,SP,1,269.9,5.0,0,-3.0,13.0,43.71,0.0
87e24fc7052259b1f7f607d61c10d8be,SP,7,7073.59,3.86,1,-12.1,15.0,214.66,14.3
87f3e35268860433e13d577825aada95,SP,1,19.9,,0,-3.0,51.0,14.52,0.0
880ce4951cf857ab1d9e0b75c1d856f4,MG,1,178.9,5.0,0,-19.0,15.0,18.82,0.0
883dd81e82754ac2c65e9790a7db8c9a,PR,4,259.6,5.0,0,-20.0,7.5,64.2,0.0
88460e8ebdecbfecb5f9601833981930,PR,238,32873.71,3.45,42,-11.0,17.5,5224.82,17.6
888faa8bfb0b159c37de6d898b961c31,SC,17,1890.6,4.24,0,-15.6,7.8,524.16,0.0
889009a0ed0bb52c87819941192931b8,SP,1,89.9,4.0,0,-24.0,12.0,33.08,0.0
88ae906ea2acf6971f26c3e8b7cb4357,SP,3,355.9,3.33,1,-2.0,14.7,61.13,33.3
88cd3681e0a2ba85e190f7d817629c4c,SC,1,180.0,4.0,0,-9.0,7.0,19.36,0.0
88cf19ec1fc2c58f161aee259d57142c,SP,14,1372.97,4.5,0,-13.3,6.1,234.70999999999998,0.0
88ef59b51bdaa941d10a853429f2b6ce,PR,2,252.9,2.0,0,-18.0,6.0,41.8,0.0
891071be6ba827b591264c90c2ae8a63,SP,84,3748.35,3.99,12,-11.2,13.3,1186.64,14.3
8931a84a914b3fe9b1ddaa4d704947ca,SP,29,4668.3,4.07,2,-10.8,11.4,424.59000000000003,6.9
8936ba0de1073ee888cb3185ae5dc661,SP,1,389.99,5.0,0,-10.0,13.0,22.22,0.0
897060da8b9a21f655304d50fd935913,SP,302,23408.88,3.72,32,-9.7,14.5,6620.89,10.6
89757206b887aed36f3e18d858460fea,SP,2,120.5,5.0,0,-14.5,9.0,55.64,0.0
89a51f50b8095ea78d5768f34c13a76f,DF,10,677.16,4.7,0,-13.2,7.1,177.1,0.0
89ad3263c0931c47f976d7c5778e60f6,SP,6,617.2,4.17,0,-12.5,6.0,147.42000000000002,0.0
89bc797e2e29667aa035d4368f9b7f92,SP,16,392.4,3.88,3,-19.6,14.8,238.04000000000002,18.8
89c127985a8b130cfa45c1d36764017a,SP,6,1334.67,3.4,0,-14.5,10.5,107.02,0.0
89d9a386b0b6e5fc8403071b03f7206a,SP,2,167.0,4.0,0,-18.5,13.0,68.25,0.0
89dda63a3c907c468ec88c310ed91213,SP,1,44.99,5.0,0,-6.0,25.0,20.4,0.0
89de2d6f23e9746ff309705b23581faa,PR,8,340.0,2.71,0,-16.9,9.1,160.08,0.0
89f69225956f951295ca4c7fb1266553,RJ,11,1041.3,4.27,0,-16.7,9.2,277.41,0.0
8a130737016f838139d31878787a39c9,SP,56,4222.03,4.45,4,-10.7,9.7,842.2900000000001,7.1
8a1ff5c35f6595a73fef4c7b96e4908a,PR,2,1598.0,5.0,0,-19.5,10.0,284.79999999999995,0.0
8a207b6080964f3c1fc9d35bd6096ba4,SP,2,553.7,5.0,1,-5.0,22.5,176.34,50.0
8a2d12a90e92f012ce5226fc6592b653,PR,18,1660.65,4.59,0,-15.9,8.8,349.83,0.0
8a32e327fe2c1b3511609d81aaf9f042,SP,126,6546.82,3.94,4,-14.9,8.4,2357.52,3.2
8a40ae794fa3f9892cee24bd5af0488b,PR,6,739.85,3.17,2,-6.5,27.5,206.41000000000003,33.3
8a43128d7f9a3db592b866e6861a6cce,SP,3,990.6,2.33,0,-19.7,5.7,67.89,0.0
8a432f4e5b471f8da497d7dc517666e2,SP,92,7460.9,4.22,2,-12.2,7.4,1956.93,2.2
8a87611c08849ffeeccab52aa798b6c7,PR,5,432.9,4.8,0,-30.2,9.2,84.75999999999999,0.0
8a8835a43bda99fd37310ad76c457510,SP,2,224.34,4.5,0,-5.0,7.0,34.2,0.0
8a9260f2b0340411d6d2a56bcf4f7378,MG,8,1256.0,4.75,0,-10.5,9.5,140.94,0.0
8ab42aa58097fd4668d60cc648225d5f,GO,20,2776.75,4.2,0,-17.3,10.0,603.16,0.0
8ae520247981aa06bc94abddf5f46d34,SC,65,16320.99,4.45,0,-16.4,10.5,1445.35,0.0
8b11118053756a9a2932f447e11fc1b5,SP,1,79.99,3.0,0,-41.0,11.0,11.17,0.0
8b181ee5518df84f18f4e1a43fe07923,SP,1,27.9,5.0,0,-22.0,14.0,27.08,0.0
8b2492b7ff4468839593fafeed55bad9,RJ,29,3660.08,4.17,2,-8.4,12.1,676.1800000000001,6.9
8b28d096634035667e8263d57ba3368c,SP,135,8922.02,4.07,14,-11.4,12.5,2493.7,10.4
8b2d4ab22f42c5cfc338b846decfda60,PR,6,458.0,4.83,0,-12.8,15.0,185.32,0.0
8b321bb669392f5163d04c59e235e066,SP,926,17494.39,4.11,81,-9.9,12.2,13948.22,8.7
8b655f0855926bcb49f5835d38dfddf6,SP,5,1089.5,4.8,0,-5.6,5.0,73.31,0.0
8b87cd0d43d49b9bdf40f56229364d59,SP,2,729.0,5.0,0,-7.5,14.5,135.88,0.0
8b8cfc8305aa441e4239358c9f6f2485,PR,15,11892.0,4.2,2,-16.1,12.1,1218.7,13.3
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,47,4323.35,4.11,7,-10.1,10.1,1737.01,14.9
8bb48dc19fccaa8613b6229bf7f452a2,SP,81,4227.48,4.41,2,-13.2,11.2,1872.58,2.5
8bd0e3abda539b9479c4b44a691be1ec,RS,6,425.75,2.5,2,-9.8,23.2,212.27,33.3
8bd0f31cf0a614c658f6763bd02dea69,SP,32,4255.35,4.26,1,-13.5,9.7,941.75,3.1
8bdd8e3fd58bafa48af76b2c5fd71974,SP,9,1946.84,4.89,1,-12.1,10.0,162.76,11.1
8c0de775f52fe41590b376a3b7c50f68,SP,8,594.8,4.25,0,-11.5,5.8,112.72,0.0
8c16d1f32a54d92897cc437244442e1b,SC,107,5607.8,4.39,1,-15.3,10.4,2101.02,0.9
8c351ed7c326c62123318f4f3246e906,SP,2,114.9,5.0,0,-14.5,9.5,35.76,0.0
8c3b533c63cca56240f94f1e3a6b18ef,MG,3,2029.4,2.0,2,9.0,43.0,651.34,66.7
8c5e007d7bd5693fa1386ffefbc99f6c,SP,9,1029.11,4.33,0,-12.9,9.8,378.3,0.0
8c91bfea4263b8fba54081460693e2a1,RS,2,739.0,5.0,0,-18.0,11.5,46.75,0.0
8c9348f33ae3dada25c99c99ade2af78,SP,2,312.99,5.0,0,-20.0,9.5,51.94,0.0
8ca1551acf9832a4cf467bbbac15851f,PR,11,2236.3,3.91,1,-14.0,12.6,287.31,9.1
8ca5b19e0263150d2c57afdde2b3d011,SP,3,180.6,4.67,0,-10.7,4.3,44.08,0.0
8cb7c5ddf41f4d506eba76e9a4702a25,GO,1,69.0,5.0,0,-12.0,16.0,28.88,0.0
8cbac7e12637ed9cffa18c7875207478,SC,66,3121.87,4.17,4,-13.6,13.5,1666.54,6.1
8cc6a0e5738e61a87b03c78b2ba9db4b,MG,23,13272.7,4.48,2,-10.6,16.2,503.90000000000003,8.7
8ccf3cf69651cc1d8a02c8bfaf3b8568,SP,2,250.0,3.5,1,-3.5,25.0,38.629999999999995,50.0
8cf21434553b02cbd37c0bbd07e041b0,SC,1,49.99,4.0,0,-15.0,11.0,23.22,0.0
8d46553a36e68f95350a200c12f8f2e2,SP,9,660.0,4.22,0,-11.7,17.1,157.21,0.0
8d79c8a04e42d722a75097ce5cbcf2ef,CE,25,2600.32,4.56,2,-11.8,18.8,676.89,8.0
8d899e15a5925f097cca50faa49b15e3,SP,4,645.0,3.75,1,-12.0,5.5,150.98000000000002,25.0
8d92f3ea807b89465643c219455e7369,SP,3,121.2,1.0,2,11.3,45.0,131.57000000000002,66.7
8d956fec2e4337affcb520f56fd8cbfd,SP,209,11025.2,4.22,13,-10.5,8.8,3305.13,6.2
8daab2245ebdc277c51098d01c5ad8ef,SP,16,1604.59,4.62,0,-17.4,9.6,284.05,0.0
8dd386be0767c330276ea6a3f96532d3,SC,1,89.98,5.0,0,-9.0,10.0,44.5,0.0
8de8fe3af4449ed695d2434c933ed73e,SP,1,2090.0,5.0,0,-20.0,10.0,65.35,0.0
8def3db7f272735afb2ecd03aeca09a7,RJ,2,196.0,5.0,0,-9.5,2.0,33.64,0.0
8dfbc5ff27df12f6cef751d3b9554222,PR,4,226.0,4.5,0,-12.8,9.8,90.12,0.0
8e29d051f810eb22959ede205b462b9f,SP,2,599.8,4.0,1,4.0,31.5,213.48000000000002,50.0
8e2b3afb420011ef0c88c9d5f11ea526,SP,11,1441.39,4.27,1,-10.7,10.2,165.03,9.1
8e34331b7eedd03be4e5d965c1956225,SP,5,145.0,4.8,1,-7.8,13.6,65.44,20.0
8e4f041ff58e7845456d3482524014b3,RS,2,133.8,3.0,1,-8.5,23.5,48.59,50.0
8e670472e453ba34a379331513d6aab1,MG,1,975.0,1.0,1,35.0,86.0,108.96,100.0
8e6cc767478edae941d9bd9eb778d77a,MG,100,6134.35,4.07,6,-13.5,16.1,2169.31,6.0
8e6d7754bc7e0f22c96d255ebda59eba,SP,79,13449.7,3.68,11,-5.1,15.2,1628.3899999999999,13.9
8e8a7ce9f2f970dc00e2acf6f6e199f6,RJ,63,8821.0,4.0,4,-11.0,11.9,1147.78,6.3
8ea394aed8138685abe1eb9f25e1021d,SP,2,1340.0,4.0,0,-9.5,11.0,77.6,0.0
8eb88b0acb3f90a717ad659221471fa7,SC,2,119.8,4.5,0,-18.0,12.0,40.87,0.0
8ec76bb0965af3f007692b26fa9d6623,SC,1,1999.0,5.0,0,-13.0,11.0,29.75,0.0
8ed8ea9a57c862f2c18c2fe41f601d56,SC,19,3831.9,4.47,0,-15.7,8.3,731.0699999999999,0.0
8f0fbe2cd4d472157dc1cdef6edecaa9,SP,1,24.88,5.0,0,-7.0,10.0,16.11,0.0
8f119a0aee85c0c8fc534629734e94fd,SP,74,3658.79,4.32,3,-10.9,9.7,1045.97,4.1
8f2b51a30523cdecddc2f179f351c7d6,SP,7,1027.9,4.14,0,-15.7,12.4,148.32999999999998,0.0
8f2ce03f928b567e3d56181ae20ae952,SP,151,21213.2,4.15,19,-9.0,14.0,3756.6,12.6
8f54d64f28a993550aa7943f12572959,MG,15,2755.5,3.73,1,-11.9,13.5,377.62,6.7
8f580d36c1e9d6fbce95283403c7d447,SP,8,4813.25,4.38,1,-10.4,11.9,180.15,12.5
8f78f0903005064036736c7173a5c2ed,MG,13,2113.7,3.77,0,-11.8,17.0,632.25,0.0
8fb67a334bacec338885b4e9e1708073,PR,1,59.9,5.0,0,-11.0,8.0,38.52,0.0
8fb791022c1fc8909664f48ab7dc636d,SP,5,8119.95,4.2,0,-18.0,5.0,363.4,0.0
8fbd63429be6d3e5e6d1a709b6464802,SP,6,1061.4,4.83,0,-18.2,8.0,179.57,0.0
8fbe2ee446b97e128471be4ce983dc0d,SP,3,148.5,3.0,1,-4.7,7.7,40.0,33.3
8fd3b4468f6425810648177996c14cbd,SP,1,354.9,5.0,0,-19.0,9.0,21.67,0.0
8fdca8e349553f99bc738833a62c8802,SP,22,989.34,4.19,1,-12.5,10.0,380.88,4.5
8fe8786ee000001ab51d030dfd4a7bf1,SC,5,2255.0,4.6,0,-21.6,15.6,201.44,0.0
8fec2e460530482132c436cfb5439925,SP,3,468.46,4.33,1,-6.3,21.3,80.15,33.3
8ff1a9df749e454105c55cda13e79143,SP,12,1240.7,4.0,0,-8.9,12.1,250.92,0.0
8ff38bc3969e67c36c48343a07090f66,SP,2,3472.0,2.5,0,-11.0,16.5,387.56,0.0
8fff28c4263ddec387f28d237fb42773,SP,2,58.6,5.0,0,-5.5,5.5,54.03,0.0
900ba814c251a692506d7834c1218441,SP,85,28526.41,4.22,12,-8.6,12.2,2355.31,14.1
901b460cdce0c64e471230d7f2f9f3a3,RS,5,1904.0,4.4,0,-19.0,15.0,108.56,0.0
902c99f1ac505c0d18778b61bcd636f7,SP,3,123.47,5.0,0,-3.3,4.7,81.82,0.0
903037660cf848a717166eb7a06d616e,SP,42,7855.2,3.93,5,-15.8,11.7,1062.49,11.9
90b36c5aeb728d5504a39f435bef0c5f,SP,4,153.89,5.0,0,-10.2,11.5,94.0,0.0
90b57083da5d803237da74daec6dcb2b,PR,2,206.9,5.0,0,-19.0,7.5,34.31,0.0
910a922b426b7ff95eaee129ad6c0e1f,SP,2,119.8,5.0,0,-6.0,14.5,31.16,0.0
913fd0ebba70bb919f7254a02239173c,SC,1,159.9,1.0,0,-8.0,13.0,19.22,0.0
9140bd1d9de28b197dce077bdd687438,SP,6,1258.87,4.17,0,-8.5,5.7,184.06,0.0
9140ef75cc8211c4035935e80e567204,PR,1,49.9,5.0,0,-14.0,12.0,22.28,0.0
91543f9849d68d023e17194926598543,SC,4,834.0,4.5,0,-15.5,12.5,266.57,0.0
916748bc99315c2d202898ae58b1617e,SP,25,369.4,4.28,0,-10.1,10.0,377.11,0.0
916c9de0b5ad957346eeeb12f332687e,PR,22,5336.5,4.55,0,-18.0,8.4,477.77,0.0
918717417d88a9f9ae9735567e6c7682,SP,4,345.7,5.0,0,-13.2,7.8,43.52,0.0
918f6fbcf3ab724d805867303e593a1b,SP,2,79.7,4.0,0,-17.0,4.5,32.88,0.0
9198786624eaeb375793215cad26cfa6,SC,8,854.4,4.0,0,-18.0,12.4,198.3,0.0
91f0eec23d4a61d7d7caeefa3f0ad1ca,SC,11,2190.8,3.55,3,-5.7,25.7,354.46,27.3
91f5779a8731baca4809fdeade81803f,RJ,6,1971.46,3.83,0,-12.8,15.8,145.63,0.0
91f848e9f4be368f4318775aac733370,SP,60,5668.61,4.4,1,-11.8,9.4,1193.8799999999999,1.7
9200e6ce317b67196b6b0bad4d4bd567,RJ,1,36.9,3.0,0,-8.0,16.0,14.52,0.0
921323538c9f1c4e816f2720eac02bea,SP,15,1401.84,3.93,3,-9.3,8.1,240.36,20.0
9261d76c62caaf0b24677c2ceb7f8f20,SC,6,968.7,3.83,0,-16.5,7.5,247.54,0.0
929f342384a6607afe143d789ade1316,PR,4,209.4,5.0,0,-15.2,4.0,63.36,0.0
92c8bc6e8f925792247656fed09aad65,SP,2,134.8,3.0,1,-3.5,13.0,26.44,50.0
92d14edfb62ee5ae7fdff70b0f4e7233,SP,8,399.48,3.38,0,-13.1,7.8,195.05,0.0
92eb0f42c21942b6552362b9b114707d,SP,330,6386.15,4.03,16,-10.3,13.1,4801.33,4.8
933446e9a59dece7ae9175103820ca8f,PR,1,64.99,5.0,0,-66.0,24.0,22.38,0.0
934ed5cd1b9c1c7382d0a94a94b9e639,PR,1,125.85,5.0,0,-32.0,13.0,26.62,0.0
939e6227d6964a11a70aa91243e418f2,MG,4,425.0,4.25,0,-7.0,4.8,63.25,0.0
939f6e231201f26803cb5c3a3d2940b3,SP,3,130.6,4.67,0,-45.3,10.3,95.02000000000001,0.0
93b9a99027bd8bd6af682aff18dd19bf,SP,18,1850.0,4.11,0,-17.2,11.5,439.93,0.0
93bef6edaa84956e8e575016449b6351,SP,1,115.0,5.0,0,-21.0,9.0,14.56,0.0
93dc87703c046b603023e75222018b45,MG,32,7720.35,4.17,3,-10.2,19.9,616.12,9.4
94144541854e298c2d976cb893b81343,RS,68,17286.28,4.25,3,-14.3,12.4,1429.37,4.4
941554c5757b73ba0e50aa7732310afc,SP,3,107.69,4.67,0,-22.3,7.3,58.66,0.0
94165aea8a35c3c21499cbcae239b16c,MG,1,180.0,2.0,0,-13.0,6.0,16.11,0.0
94231344608e603693b0a8891143f65d,SP,3,722.0,4.0,0,-15.7,12.0,102.17999999999999,0.0
9449f25aeaf531019b76999ea49a6949,RJ,9,1979.55,4.22,2,-7.6,13.1,170.49,22.2
9485a23c0430ba1d58d359391606fce6,SP,4,830.9,3.75,1,-7.8,13.0,54.96,25.0
94b9108d4b637ba65bb4f1e53cfcf8d8,SP,7,234.96,4.43,1,-3.1,16.7,99.13,14.3
94c49f20a123aeb9360dbf80ff912bf6,SP,3,277.75,3.67,0,-13.7,13.7,61.540000000000006,0.0
94ca168e8bcb407ab85c5da308863027,SP,5,224.3,5.0,0,-8.4,11.8,87.36,0.0
94d76e96eedd976258cd3278ce56d5f2,SP,1,385.61,5.0,0,-7.0,7.0,68.56,0.0
94e93ce877be27a515118dbfd2c2be41,SP,29,5436.58,4.04,0,-11.1,13.0,853.46,0.0
951e8cef368f09bb3f3d03c00ca4702c,SP,60,3873.33,4.21,4,-10.0,8.8,1313.86,6.7
9523fb39dd240aa958e040f8183d64f3,SP,1,146.99,1.0,0,-17.0,21.0,21.3,0.0
9535a841eecebed61a9fb1ac1cbb5597,SP,2,784.9,3.0,0,-17.5,9.0,33.43,0.0
9539213aa8e023c01937bef95dc006da,SP,9,229.1,4.56,1,-4.3,11.2,89.94,11.1
954e95f20808d7e5d11f0de292d078e0,MG,3,158.78,4.67,0,-14.0,9.0,119.17999999999999,0.0
9558aa23f77a9e0a0eca83540999f43b,PR,1,39.0,5.0,0,-2.0,20.0,14.52,0.0
955fee9216a65b617aa5c0531780ce60,SP,1255,131943.4,4.21,77,-10.2,10.3,24771.09,6.1
9596c870880d900012f2e8e6e30d06d7,MG,21,7625.35,4.29,1,-12.4,13.5,1746.36,4.8
9599519be538b98748162a2b48248960,SP,1,570.0,1.0,0,-8.0,22.0,60.06,0.0
95b293867b5862941c9cd74f756a3c68,SP,9,648.1,3.56,4,2.7,21.0,98.12,44.4
95cca791657aabeff15a07eb152d7841,PR,1,9.99,5.0,0,-26.0,3.0,18.23,0.0
95e03ca3d4146e4011985981aeb959b9,RJ,169,10886.17,4.06,6,-15.0,12.1,3167.16,3.6
95ec4458365c4d11f452ccf538377619,SP,26,1919.06,4.76,1,-9.9,6.1,449.89,3.8
